DAY,MONTH,YEAR,HOURS1,MINUTES1,SECONDS1,BATSE .,BATSE/GBM RA,BATSE/GBM DEC,BATSE/GBM R,"IPN RA1","IPN DEC1","IPN R1","IPN DR1","IPN RA2","IPN DEC2","IPN R2","IPN DR2","WATCH RA","WATCH DEC","WATCH R","COMPTEL RA","COMPTEL DEC","COMPTEL R","EGRET RA","EGRET DEC","EGRET R","PHEBUS RA","PHEBUS DEC","PHEBUS R","SIGMA RA","SIGMA DEC","SIGMA R","SAX RA","SAX DEC","SAX R","HETE RA","HETE DEC","HETE R","KONUS ECLIPTIC1","KONUS ECLIPTIC2","PLANET BLOCKING RA","PLANET BLOCKING DEC","PLANET  BLOCKING RADIUS","OTHER LOCALIZATION RA","OTHER LOCALIZATION DEC","OTHER LOCALIZATION RADIUS",Y,SOD,MN1,YR1,A,B,C,D,JD
12, 'JUN' ,2009,14,50,50,0,0.00,0.00,0.00,86.3061,24.7880,19.2134,0.2030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.60,-7.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.53,53450,6,2009,20.00,-13.00,39762.00,214.00,39975.11863
17, 'JUN' ,2009,04,59,53,0,78.89,15.65,4.21,97.3932,25.1146,12.4002,0.2156,74.1700,27.7255,13.3805,0.3536,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.54,17993,6,2009,20.00,-13.00,39762.00,214.00,39979.70825
18, 'JUN' ,2009,08,28,29,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,294.0080,78.3520,0.0077,2009.54,30509,6,2009,20.00,-13.00,39762.00,214.00,39980.85311
20, 'JUN' ,2009,09,36,23,0,237.35,61.15,1.00,221.8979,-15.2888,80.5461,0.0338,104.6195,24.8223,82.4050,0.0422,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.40,84.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.55,34583,6,2009,20.00,-13.00,39762.00,214.00,39982.90027
23, 'JUN' ,2009,02,34,21,0,309.00,-43.24,2.03,223.8522,-15.8909,77.8196,0.0168,256.7220,-27.4026,48.3202,1.3930,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-38.60,-18.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.56,09261,6,2009,20.00,-13.00,39762.00,214.00,39985.60719
26, 'JUN' ,2009,04,32,10,0,169.30,-36.05,1.00,226.0794,-16.5535,52.5116,0.0129,116.6563,23.3876,76.4606,0.0164,0.0000,0.0000,0.0000,0.00,0.00,0.00,170.0100,-33.5000,0.3200,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-43.20,-23.20,0.00,0.00,0.00,170.0100,-33.5000,0.3200,2009.57,16330,6,2009,20.00,-13.00,39762.00,214.00,39988.68900
12, 'JUL' ,2009,01,41,57,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-37.00,-17.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.61,06117,7,2009,20.00,-13.00,39762.00,244.00,40004.57080
17, 'JUL' ,2009,00,49,36,0,92.41,-62.48,1.18,61.2166,20.2954,87.2334,0.0646,90.6005,24.7596,88.5843,2.0038,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.20,-90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.62,02976,7,2009,20.00,-13.00,39762.00,244.00,40009.53444
17, 'JUL' ,2009,11,54,00,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.00,-5.00,0.00,0.00,0.00,296.8000,-21.1000,60.0000,2009.62,42840,7,2009,20.00,-13.00,39762.00,244.00,40009.99583
18, 'JUL' ,2009,18,18,02,0,274.12,-36.39,1.18,242.4754,-20.5447,32.4318,0.0913,272.1713,-24.3958,16.1659,4.5423,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-20.90,-0.90,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.63,65882,7,2009,20.00,-13.00,39762.00,244.00,40011.26252
19, 'JUL' ,2009,01,31,29,0,341.72,-67.86,1.00,242.6922,-20.5886,74.5886,0.0343,272.9733,-24.4840,62.5943,1.2365,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.50,-45.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.63,05489,7,2009,20.00,-13.00,39762.00,244.00,40011.56353
20, 'JUL' ,2009,17,02,56,0,203.00,-54.80,2.91,274.4354,-23.9660,60.8293,0.0375,274.4258,-18.7723,64.6324,0.6403,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-43.20,-23.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.63,61376,7,2009,20.00,-13.00,39762.00,244.00,40013.21037
21, 'JUL' ,2009,05,59,06,0,0.00,0.00,0.00,93.7987,19.9639,74.7236,1.7813,95.1078,23.9016,78.7531,1.6915,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.00,90.00,201.00,-16.90,66.40,0.0000,0.0000,0.0000,2009.64,21546,7,2009,20.00,-13.00,39762.00,244.00,40013.74938
27, 'JUL' ,2009,23,32,29,0,0.00,0.00,0.00,249.1636,-21.7090,77.1923,0.0773,342.7578,-6.7626,40.5070,0.1984,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-40.50,-20.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.65,84749,7,2009,20.00,-13.00,39762.00,244.00,40020.48089
2, 'AUG' ,2009,05,39,03,0,84.33,34.09,3.90,107.3098,16.3920,39.7807,2.2092,108.0118,20.5881,38.2518,0.1329,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.67,20343,8,2009,20.00,-13.00,39762.00,275.00,40025.73545
4, 'AUG' ,2009,22,33,20,0,130.40,-11.30,1.00,170.5911,2.3541,44.2992,0.0902,111.8847,19.6231,35.8863,2.1042,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-38.60,-18.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.67,81200,8,2009,20.00,-13.00,39762.00,275.00,40028.43981
6, 'AUG' ,2009,14,27,19,0,0.00,0.00,0.00,296.1060,-14.0313,66.9881,12.6102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.00,79.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.68,52039,8,2009,20.00,-13.00,39762.00,275.00,40030.10230
9, 'AUG' ,2009,23,28,14,0,95.25,0.16,1.20,174.9508,-0.2522,76.1190,0.2652,118.5188,17.5701,20.1986,3.9408,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.40,-15.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.69,84494,8,2009,20.00,-13.00,39762.00,275.00,40033.47794
11, 'AUG' ,2009,16,41,50,0,277.05,22.22,7.54,355.8579,0.9190,85.7904,0.0756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,75.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.69,60110,8,2009,20.00,-13.00,39762.00,275.00,40035.19572
12, 'AUG' ,2009,06,02,08,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,353.2023,-10.6049,0.0005,2009.69,21728,8,2009,20.00,-13.00,39762.00,275.00,40035.75148
14, 'AUG' ,2009,08,49,41,0,332.48,58.92,5.53,358.3497,2.3591,70.4783,0.0720,305.7513,-15.2704,85.5427,1.2715,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.70,31781,8,2009,20.00,-13.00,39762.00,275.00,40037.86784
14, 'AUG' ,2009,22,47,28,0,307.65,45.72,2.12,358.7693,2.6243,61.4077,0.2300,306.7517,-14.8414,62.9023,3.4367,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.30,90.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.70,82048,8,2009,20.00,-13.00,39762.00,275.00,40038.44963
20, 'AUG' ,2009,00,38,16,0,87.70,27.06,1.00,135.0635,12.0237,45.0384,1.3139,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.60,16.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.72,02296,8,2009,20.00,-13.00,39762.00,275.00,40043.52657
23, 'AUG' ,2009,16,11,10,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,128.6710,60.6410,0.0752,2009.72,58270,8,2009,20.00,-13.00,39762.00,275.00,40047.17442
24, 'AUG' ,2009,11,00,30,0,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-22.00,15.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.73,39630,8,2009,20.00,-13.00,39762.00,275.00,40047.95868
25, 'AUG' ,2009,00,09,33,0,0.00,0.00,0.00,17.5918,73.9874,25.5225,25.5225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,48.70,-19.50,66.40,0.0000,0.0000,0.0000,2009.73,00573,8,2009,20.00,-13.00,39762.00,275.00,40048.50663
28, 'AUG' ,2009,02,23,31,0,124.38,-26.14,1.21,185.8615,-7.4122,57.8614,0.2292,150.1167,6.0719,37.9045,2.7927,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-53.40,-33.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.74,08611,8,2009,20.00,-13.00,39762.00,275.00,40051.59966
29, 'AUG' ,2009,16,07,38,0,329.23,-34.19,1.00,272.5797,-23.5677,45.0800,0.0170,5.9261,7.6379,60.2763,0.0375,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.74,58058,8,2009,20.00,-13.00,39762.00,275.00,40053.17197
29, 'AUG' ,2009,16,50,40,0,354.99,-9.36,3.24,5.9390,7.6412,26.5634,1.0664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.74,60640,8,2009,20.00,-13.00,39762.00,275.00,40053.20185
31, 'AUG' ,2009,07,36,36,0,145.10,50.97,1.92,155.5834,3.7720,49.2349,0.2039,156.5392,-3.3614,56.6147,0.8034,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.70,44.70,0.00,0.00,0.00,145.4000,51.4000,1.0000,2009.75,27396,8,2009,20.00,-13.00,39762.00,275.00,40054.81708
7, 'SEP' ,2009,19,23,47,0,81.06,20.50,4.09,169.6601,-1.6551,81.2445,0.7454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.76,69827,9,2009,20.00,-13.00,39762.00,306.00,40062.30818
8, 'SEP' ,2009,08,10,39,0,174.10,-25.13,4.57,185.7723,-8.1590,30.9598,0.2597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.77,29439,9,2009,20.00,-13.00,39762.00,306.00,40062.84073
8, 'SEP' ,2009,14,31,30,0,0.00,0.00,0.00,5.8684,8.1309,24.6329,0.4354,351.5094,7.6895,29.1178,3.6083,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.70,41.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.77,52290,9,2009,20.00,-13.00,39762.00,306.00,40063.10521
10, 'SEP' ,2009,19,29,48,0,296.23,72.28,1.00,4.8359,7.6034,74.7382,0.1722,354.6985,3.8702,76.4648,1.3731,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.30,77.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.77,70188,9,2009,20.00,-13.00,39762.00,306.00,40065.31236
12, 'SEP' ,2009,11,32,51,0,0.00,0.00,0.00,3.8015,7.0168,81.6555,0.1753,358.0956,4.7007,87.3569,1.3170,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-35.40,-15.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.78,41571,9,2009,20.00,-13.00,39762.00,306.00,40066.98115
15, 'SEP' ,2009,10,32,19,0,0.00,0.00,0.00,283.4202,-23.3487,53.0360,0.0878,1.4742,5.5647,29.1147,0.3339,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.70,18.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.79,37939,9,2009,20.00,-13.00,39762.00,306.00,40069.93911
22, 'SEP' ,2009,12,56,42,0,17.16,74.30,1.00,355.1137,0.6890,75.0967,0.1383,15.4562,10.5543,65.6541,1.3833,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.30,69.30,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.81,46602,9,2009,20.00,-13.00,39762.00,306.00,40077.03938
22, 'SEP' ,2009,14,30,41,0,38.36,-73.08,3.34,355.0584,0.6395,55.5429,0.1086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.00,-56.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.81,52241,9,2009,20.00,-13.00,39762.00,306.00,40077.10464
25, 'SEP' ,2009,09,20,33,0,333.21,14.27,4.45,353.1571,-1.2774,27.5475,1.0352,19.8471,11.7270,51.3759,14.0927,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.70,36.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,2009.81,33633,9,2009,20.00,-13.00,39762.00,306.00,40079.88927
